UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,id,Machine failure.1,rule_tachycardia,rule_tachypnea,rule_temp,rule_wbc,clinical_flag,meets_clinical_rule,failure,clinical_risk_score,thermal_gradient,power_estimate,wear_rate_indicator,operating_regime,seq_index,time_since_last_failure,temp_stability,wear_acceleration,operating_hours_proxy,Type_encoded
553,M15412,M,297.4,309.3,1622,35.0,123,0,136981.0,0.005605161,False,False,False,False,0,False,0,False,11.900000000000034,5.945125143994136,0.07578558225508318,1,0,[1.],0.0,0.0,2.05,2
554,M15413,M,297.4,309.3,1564,36.0,126,0,136982.0,0.004384782,False,False,False,False,0,False,0,False,11.900000000000034,5.8963242224316685,0.08051118210862619,1,0,[1.],0.0,0.0,2.1,2
555,H29968,H,297.5,309.4,1368,45.3,129,0,136983.0,0.033710263,False,False,False,False,0,False,0,False,11.899999999999977,6.489726672950047,0.09422936449963477,1,0,[1.],0.0,0.0,2.15,0
556,M15415,M,297.4,309.4,1539,42.2,134,0,136984.0,0.004585529,False,False,False,False,0,False,0,False,12.0,6.801319509896325,0.08701298701298701,1,0,[1.],0.0,0.0,2.2333333333333334,2
557,L47736,L,297.5,309.4,1357,50.1,137,0,136985.0,0.021045239,False,False,False,False,0,False,0,False,11.899999999999977,7.11966698083569,0.10088365243004419,1,0,[1.],0.0,0.0,2.283333333333333,1
558,M15417,M,297.5,309.4,1433,48.3,139,0,136986.0,0.004708593,False,False,False,False,0,False,0,False,11.899999999999977,7.2482877788250075,0.09693165969316597,1,0,[1.],0.0,0.0,2.316666666666667,2
559,L47738,L,297.5,309.4,1650,34.6,142,0,136987.0,0.006938708,False,False,False,False,0,False,0,False,11.899999999999977,5.978636506440465,0.08600847970926712,1,0,[1.],0.0,0.0,2.3666666666666667,1
560,L47739,L,297.5,309.4,1503,40.6,144,0,136988.0,0.033478507,False,False,False,False,0,False,0,False,11.899999999999977,6.39038642789821,0.09574468085106383,1,0,[1.],0.0,0.0,2.4,1
561,L47740,L,297.5,309.4,1318,58.2,146,0,136989.0,0.03896566,False,False,False,False,0,False,0,False,11.899999999999977,8.033050581212693,0.1106899166034875,1,0,[1.],0.0,0.0,2.433333333333333,1
562,M15421,M,297.5,309.4,1678,34.4,148,0,136990.0,0.006087849,False,False,False,False,0,False,0,False,11.899999999999977,6.044947114881139,0.08814770696843359,1,0,[1.],0.0,0.0,2.466666666666667,2
563,L47742,L,297.6,309.5,1574,30.9,151,0,136991.0,0.004441376,False,False,False,False,0,False,0,False,11.899999999999977,5.093371033616085,0.09587301587301587,1,0,[1.],0.0,0.0,2.5166666666666666,1
564,L47743,L,297.7,309.6,1529,35.2,153,0,136992.0,0.005204215,False,False,False,False,0,False,0,False,11.900000000000034,5.636276049848152,0.1,1,0,[1.],0.0,0.0,2.55,1
565,H29978,H,297.6,309.6,1669,32.1,155,0,136993.0,0.005336019,False,False,False,False,0,False,0,False,12.0,5.6105246622683005,0.09281437125748503,1,0,[1.],0.0,0.0,2.5833333333333335,0
566,H29979,H,297.7,309.7,1570,35.8,160,0,136994.0,0.005119562,False,False,False,False,0,False,0,False,12.0,5.886061367682479,0.10184595798854233,1,0,[1.],0.0,0.0,2.6666666666666665,0
567,M15426,M,297.6,309.7,1541,33.7,165,0,136995.0,0.072224237,False,False,False,False,0,False,0,False,12.099999999999966,5.438443816106399,0.10700389105058365,1,0,[1.],0.0,0.0,2.75,2
568,M15427,M,297.7,309.7,1680,30.2,168,0,136996.0,0.030869905,False,False,False,False,0,False,0,False,12.0,5.313226515865535,0.09994051160023795,1,0,[1.],0.0,0.0,2.8,2
569,L47748,L,297.8,309.7,1935,22.1,171,0,136997.0,0.008850726,False,False,False,False,0,False,0,False,11.899999999999977,4.478322337417531,0.08832644628099173,1,0,[1.],0.0,0.0,2.85,1
570,M15429,M,297.7,309.6,1596,35.2,173,0,136998.0,0.008152147,False,False,False,False,0,False,0,False,11.900000000000034,5.8832547910776,0.10832811521603006,1,0,[1.],0.0,0.0,2.8833333333333333,2
571,L47750,L,297.7,309.7,1498,41.0,176,0,136999.0,0.030562799,False,False,False,False,0,False,0,False,12.0,6.431877683527071,0.11741160773849232,1,0,[1.],0.0,0.0,2.933333333333333,1
572,M15431,M,297.8,309.8,1676,29.0,178,0,137000.0,0.021598047,False,False,False,False,0,False,0,False,12.0,5.089957063566866,0.10614192009540847,1,0,[1.],0.0,0.0,2.966666666666667,2
573,L47752,L,297.8,309.9,1351,49.0,181,0,137001.0,0.006699648,False,False,False,False,0,False,0,False,12.099999999999966,6.932558383076762,0.1338757396449704,1,0,[1.],0.0,0.0,3.0166666666666666,1
574,L47753,L,297.9,309.9,1472,45.0,183,0,137002.0,0.008268586,False,False,False,False,0,False,0,False,12.0,6.936852026390198,0.12423625254582485,1,0,[1.],0.0,0.0,3.05,1
575,M15434,M,297.9,310.0,1439,41.7,185,0,137003.0,0.005986862,False,False,False,False,0,False,0,False,12.100000000000023,6.284040213634936,0.1284722222222222,1,0,[1.],0.0,0.0,3.0833333333333335,2
576,M15435,M,297.9,309.9,1410,55.4,188,0,137004.0,0.069264961,False,False,False,False,0,False,0,False,12.0,8.18033301916431,0.1332388377037562,1,0,[1.],0.0,0.0,3.1333333333333333,2
577,H29990,H,297.7,309.7,1440,51.1,191,0,137005.0,0.935340806,False,False,False,False,0,False,0,False,12.0,7.705937794533459,0.1325468424705066,1,0,[1.],0.0,0.0,3.183333333333333,0
578,L47757,L,297.7,309.7,1591,37.7,196,0,137006.0,0.004051106,False,False,False,False,0,False,0,False,12.0,6.2813593046392295,0.12311557788944724,1,0,[1.],0.0,0.0,3.2666666666666666,1
579,L47758,L,297.8,309.8,1533,36.8,198,0,137007.0,0.005089378,False,False,False,False,0,False,0,False,12.0,5.907885642475652,0.1290743155149935,1,0,[1.],0.0,0.0,3.3,1
580,M15439,M,297.8,309.7,1700,31.3,200,0,137008.0,0.005482374,False,False,False,False,0,False,0,False,11.899999999999977,5.57231123677872,0.11757789535567313,1,0,[1.],0.0,0.0,3.3333333333333335,2
581,M15440,M,297.8,309.8,1798,25.5,203,0,137009.0,0.221556455,False,False,False,False,0,False,0,False,12.0,4.801445177505498,0.11284046692607004,1,0,[1.],0.0,0.0,3.3833333333333333,2
582,L47761,L,297.8,309.7,1394,42.9,206,0,137010.0,0.008183681,False,False,False,False,0,False,0,False,11.899999999999977,6.262708136977694,0.14767025089605734,1,0,[1.],0.0,0.0,3.433333333333333,1
583,L47762,L,297.8,309.7,1341,49.2,208,0,137011.0,0.005014945,False,False,False,False,0,False,0,False,11.899999999999977,6.909330819981149,0.15499254843517138,1,0,[0.],0.0,0.0,3.466666666666667,1
584,H29997,H,297.7,309.6,1697,32.2,210,0,137012.0,0.167488089,False,False,False,False,0,False,0,False,11.900000000000034,5.7224211959367475,0.12367491166077739,1,0,[1.],0.0,0.0,3.5,0
585,H29998,H,297.6,309.6,1419,48.2,215,0,137013.0,0.004499927,False,False,False,False,0,False,0,False,12.0,7.162613886270814,0.15140845070422534,1,0,[1.],0.0,0.0,3.5833333333333335,0
586,L47765,L,297.6,309.5,2001,20.5,220,0,137014.0,0.005119055,False,False,False,False,0,False,0,False,11.899999999999977,4.2957901350926795,0.10989010989010989,1,0,[1.],0.0,0.0,3.6666666666666665,1
587,L47766,L,297.6,309.6,1501,49.8,222,1,137015.0,0.018105214,False,False,False,False,0,False,1,False,12.0,7.8280238768457435,0.1478029294274301,1,0,[1.],0.0,0.0,3.7,1
588,H30001,H,297.6,309.5,1623,33.1,224,0,137016.0,0.014846355,False,False,False,False,0,False,0,False,11.899999999999977,5.625856110587496,0.13793103448275862,1,0,[1.],0.0,0.0,3.7333333333333334,0
589,L47768,L,297.6,309.4,1628,33.4,229,0,137017.0,0.004205708,False,False,False,False,0,False,0,False,11.799999999999955,5.694334485286417,0.14057704112952732,1,0,[1.],0.0,0.0,3.816666666666667,1
590,L47769,L,297.6,309.4,1491,40.2,231,0,137018.0,0.005556417,False,False,False,False,0,False,0,False,11.799999999999955,6.276908576814327,0.15482573726541554,1,0,[1.],0.0,0.0,3.85,1
591,L47770,L,297.5,309.4,1517,36.7,233,0,137019.0,0.005696582,False,False,False,False,0,False,0,False,11.899999999999977,5.830338255314693,0.15349143610013175,1,0,[1.],0.0,0.0,3.8833333333333333,1
592,H30005,H,297.5,309.3,1525,41.7,235,0,137020.0,0.026408805,False,False,False,False,0,False,0,False,11.800000000000011,6.659597863650645,0.15399737876802097,1,0,[0.],0.0,0.0,3.9166666666666665,0
593,H30006,H,297.5,309.5,1668,27.9,240,0,137021.0,0.085708818,False,False,False,False,0,False,0,False,12.0,4.873515551366635,0.14379868184541642,1,0,[1.],0.0,0.0,4.0,0
594,L47773,L,297.5,309.6,1312,50.7,0,0,137022.0,0.00423244,False,False,False,False,0,False,0,False,12.100000000000023,6.966006911718505,0.0,1,0,[1.],0.0,0.0,0.0,1
595,H30008,H,297.6,309.6,1278,50.4,2,0,137023.0,0.005297321,False,False,False,False,0,False,0,False,12.0,6.745334590009425,0.001563721657544957,1,0,[1.],0.0,0.0,0.03333333333333333,0
596,M15455,M,297.6,309.6,1330,53.1,7,0,137024.0,0.004523771,False,False,False,False,0,False,0,False,12.0,7.395852968897267,0.005259203606311044,1,0,[1.],0.0,0.0,0.11666666666666667,2
597,M15456,M,297.6,309.6,1530,37.3,10,0,137025.0,0.004741837,False,False,False,False,0,False,0,False,12.0,5.9764373232799235,0.006531678641410843,1,0,[1.],0.0,0.0,0.16666666666666666,2
598,H30011,H,297.6,309.6,1428,46.6,13,0,137026.0,0.122444879,False,False,False,False,0,False,0,False,12.0,6.968771599120327,0.009097270818754374,1,0,[1.],0.0,0.0,0.21666666666666667,0
599,L47778,L,297.7,309.6,1480,47.9,18,0,137027.0,0.00716646,False,False,False,False,0,False,0,False,11.900000000000034,7.424023457953712,0.012153950033760972,1,0,[1.],0.0,0.0,0.3,1
600,H30013,H,297.7,309.7,1616,31.1,20,0,137028.0,0.005577113,False,False,False,False,0,False,0,False,12.0,5.263127029008274,0.012368583797155226,1,0,[1.],0.0,0.0,0.3333333333333333,0
601,L47780,L,297.8,309.7,1547,37.3,25,0,137029.0,0.005719174,False,False,False,False,0,False,0,False,11.899999999999977,6.042842182427479,0.01614987080103359,1,0,[1.],0.0,0.0,0.4166666666666667,1
602,L47781,L,297.9,309.7,2194,16.8,27,0,137030.0,0.037964179,False,False,False,False,0,False,0,False,11.800000000000011,3.860006283380459,0.012300683371298405,1,0,[1.],0.0,0.0,0.45,1
603,L47782,L,297.9,309.8,2000,21.3,29,0,137031.0,0.009148299,False,False,False,False,0,False,0,False,11.900000000000034,4.4612001256676095,0.014492753623188406,1,0,[1.],0.0,0.0,0.48333333333333334,1
604,L47783,L,297.9,309.8,1336,71.6,31,1,137032.0,0.032267895,False,False,False,False,0,False,1,False,11.900000000000034,10.017551576081264,0.02318623784592371,1,0,[1.],0.0,0.0,0.5166666666666667,1
605,L47784,L,297.9,309.9,1542,33.8,33,0,137033.0,0.006516107,False,False,False,False,0,False,0,False,12.0,5.458121269242852,0.02138690861957226,1,0,[1.],0.0,0.0,0.55,1
606,M15465,M,297.9,309.8,1693,29.9,35,0,137034.0,0.015342617,False,False,False,False,0,False,0,False,11.900000000000034,5.3011519530840925,0.02066115702479339,1,0,[1.],0.0,0.0,0.5833333333333334,2
607,L47786,L,297.9,309.8,1461,50.5,38,0,137035.0,0.092822142,False,False,False,False,0,False,0,False,11.900000000000034,7.726515865535658,0.025991792065663474,1,0,[1.],0.0,0.0,0.6333333333333333,1
608,M15467,M,298.0,309.9,1565,33.9,40,0,137036.0,0.004809009,False,False,False,False,0,False,0,False,11.899999999999977,5.555922086082313,0.02554278416347382,1,0,[1.],0.0,0.0,0.6666666666666666,2
609,L47788,L,298.0,309.9,1403,47.7,43,0,137037.0,0.971009503,False,False,False,False,0,False,0,False,11.899999999999977,7.008388312912348,0.030626780626780627,1,0,[1.],0.0,0.0,0.7166666666666667,1
610,L47789,L,298.1,309.9,1629,32.5,45,0,137038.0,0.005217739,False,False,False,False,0,False,0,False,11.799999999999955,5.544297832233742,0.027607361963190184,1,0,[1.],0.0,0.0,0.75,1
611,L47790,L,298.1,310.0,1534,33.7,47,0,137039.0,0.005773652,False,False,False,False,0,False,0,False,11.899999999999977,5.413739658602996,0.03061889250814332,1,0,[1.],0.0,0.0,0.7833333333333333,1
612,L47791,L,298.1,310.0,1553,40.9,49,0,137040.0,0.004834,False,False,False,False,0,False,0,False,11.899999999999977,6.6517645826788145,0.03153153153153153,1,0,[1.],0.0,0.0,0.8166666666666667,1
613,L47792,L,298.1,309.9,1563,32.8,51,0,137041.0,0.011458338,False,False,False,False,0,False,0,False,11.799999999999955,5.368771599120326,0.03260869565217391,1,0,[1.],0.0,0.0,0.85,1
614,L47793,L,298.1,309.9,1634,30.0,53,0,137042.0,0.006743945,False,False,False,False,0,False,0,False,11.799999999999955,5.133521834747094,0.03241590214067278,1,0,[1.],0.0,0.0,0.8833333333333333,1
615,M15474,M,298.0,309.9,1445,45.2,55,0,137043.0,0.007560557,False,False,False,False,0,False,0,False,11.899999999999977,6.839878521311133,0.03803596127247579,1,0,[1.],0.0,0.0,0.9166666666666666,2
616,L47795,L,298.1,309.9,1642,30.4,58,0,137044.0,0.004654879,False,False,False,False,0,False,0,False,11.799999999999955,5.227437428002932,0.03530127814972611,1,0,[1.],0.0,0.0,0.9666666666666667,1
617,H30030,H,298.1,309.9,1686,29.1,60,0,137045.0,0.005825644,False,False,False,False,0,False,0,False,11.799999999999955,5.137983034872762,0.03556609365737996,1,0,[1.],0.0,0.0,1.0,0
618,M15477,M,298.1,310.0,1393,43.1,65,0,137046.0,0.004249238,False,False,False,False,0,False,0,False,11.899999999999977,6.287391349879569,0.046628407460545196,1,0,[1.],0.0,0.0,1.0833333333333333,2
619,H30032,H,298.2,310.0,1433,44.2,68,0,137047.0,0.00534724,False,False,False,False,0,False,0,False,11.800000000000011,6.633008692009635,0.04741980474198047,1,0,[1.],0.0,0.0,1.1333333333333333,0
620,L47799,L,298.3,310.0,1507,44.7,73,0,137048.0,0.015725058,False,False,False,False,0,False,0,False,11.699999999999989,7.054445491674522,0.04840848806366048,1,0,[1.],0.0,0.0,1.2166666666666666,1
621,M15480,M,298.3,310.1,1389,49.6,75,0,137049.0,0.010666118,False,False,False,False,0,False,0,False,11.800000000000011,7.214828777882501,0.0539568345323741,1,0,[1.],0.0,0.0,1.25,2
622,L47801,L,298.3,310.1,1408,45.3,78,0,137050.0,0.005360024,False,False,False,False,0,False,0,False,11.800000000000011,6.679484762802387,0.05535841022001419,1,0,[1.],0.0,0.0,1.3,1
623,M15482,M,298.4,310.2,1725,32.0,80,0,137051.0,0.00529817,False,False,False,False,0,False,0,False,11.800000000000011,5.7807100219918315,0.046349942062572425,1,0,[1.],0.0,0.0,1.3333333333333333,2
624,L47803,L,298.4,310.1,1926,23.7,83,0,137052.0,0.010408957,False,False,False,False,0,False,0,False,11.700000000000045,4.780207351555136,0.043072132848988066,1,0,[1.],0.0,0.0,1.3833333333333333,1
625,H30038,H,298.3,310.1,1509,37.6,85,0,137053.0,0.004921527,False,False,False,False,0,False,0,False,11.800000000000011,5.94181589695256,0.056291390728476824,1,0,[1.],0.0,0.0,1.4166666666666667,0
626,L47805,L,298.3,310.1,1545,36.3,90,0,137054.0,0.003981801,False,False,False,False,0,False,0,False,11.800000000000011,5.873232799245994,0.05821474773609314,1,0,[1.],0.0,0.0,1.5,1
627,L47806,L,298.4,310.1,1533,35.2,92,0,137055.0,0.005440615,False,False,False,False,0,False,0,False,11.700000000000045,5.651021049324537,0.05997392438070404,1,0,[1.],0.0,0.0,1.5333333333333334,1
628,L47807,L,298.4,310.1,1455,42.2,94,0,137056.0,0.008537166,False,False,False,False,0,False,0,False,11.700000000000045,6.43009739239711,0.06456043956043957,1,0,[1.],0.0,0.0,1.5666666666666667,1
629,M15488,M,298.4,310.1,1335,57.8,96,0,137057.0,0.004823256,False,False,False,False,0,False,0,False,11.700000000000045,8.080741438894124,0.0718562874251497,1,0,[1.],0.0,0.0,1.6,2
630,L47809,L,298.3,310.1,1523,45.9,99,0,137058.0,0.00493282,False,False,False,False,0,False,0,False,11.800000000000011,7.320735155513666,0.06496062992125984,1,0,[1.],0.0,0.0,1.65,1
631,L47810,L,298.3,310.0,1460,47.6,101,0,137059.0,0.010625219,False,False,False,False,0,False,0,False,11.699999999999989,7.2778301392816,0.06913073237508556,1,0,[1.],0.0,0.0,1.6833333333333333,1
632,L47811,L,298.4,310.0,1554,37.3,103,0,137060.0,0.005398531,False,False,False,False,0,False,0,False,11.600000000000023,6.070185359723531,0.06623794212218649,1,0,[1.],0.0,0.0,1.7166666666666666,1
633,H30046,H,298.3,310.0,1419,47.1,105,0,137061.0,0.004871538,False,False,False,False,0,False,0,False,11.699999999999989,6.999151743638079,0.07394366197183098,1,0,[1.],0.0,0.0,1.75,0
634,L47813,L,298.3,310.0,1442,43.9,110,0,137062.0,0.007106981,False,False,False,False,0,False,0,False,11.699999999999989,6.629364331343596,0.07623007623007623,1,0,[1.],0.0,0.0,1.8333333333333333,1
635,L47814,L,298.3,309.9,1507,41.6,112,0,137063.0,0.008444107,False,False,False,False,0,False,0,False,11.599999999999966,6.565211016860404,0.07427055702917772,1,0,[1.],0.0,0.0,1.8666666666666667,1
636,L47815,L,298.3,310.0,1858,23.9,114,0,137064.0,0.00488969,False,False,False,False,0,False,0,False,11.699999999999989,4.65035082207561,0.06132329209252286,1,0,[1.],0.0,0.0,1.9,1
637,L47816,L,298.3,309.9,1463,43.9,116,0,137065.0,0.056009441,False,False,False,False,0,False,0,False,11.599999999999966,6.7259084720913185,0.07923497267759563,1,0,[1.],0.0,0.0,1.9333333333333333,1
638,L47817,L,298.2,309.7,1585,37.4,118,0,137066.0,0.047121363,False,False,False,False,0,False,0,False,11.5,6.207875170174887,0.07440100882723834,1,0,[1.],0.0,0.0,1.9666666666666666,1
639,L47818,L,298.0,309.6,1536,37.3,120,0,137067.0,0.005133882,False,False,False,False,0,False,0,False,11.600000000000023,5.999874332390826,0.07807417046193885,1,0,[1.],0.0,0.0,2.0,1
640,L47819,L,298.0,309.6,1403,51.3,122,0,137068.0,0.004025094,False,False,False,False,0,False,0,False,11.600000000000023,7.537323279924599,0.0868945868945869,1,0,[1.],0.0,0.0,2.033333333333333,1
641,M15500,M,297.9,309.6,1515,38.8,124,0,137069.0,0.078872224,False,False,False,False,0,False,0,False,11.700000000000045,6.155827835375431,0.08179419525065963,1,0,[1.],0.0,0.0,2.066666666666667,2
642,L47821,L,297.9,309.5,1390,47.9,127,0,137070.0,0.009077219,False,False,False,False,0,False,0,False,11.600000000000023,6.972562571997067,0.09130122214234364,1,0,[1.],0.0,0.0,2.1166666666666667,1
643,M15502,M,297.8,309.4,1226,58.7,129,0,137071.0,0.047641532,False,False,False,False,0,False,0,False,11.599999999999966,7.536516912765735,0.10513447432762836,1,0,[1.],0.0,0.0,2.15,2
644,M15503,M,297.8,309.4,1495,36.5,132,0,137072.0,0.003928426,False,False,False,False,0,False,0,False,11.599999999999966,5.714472719656508,0.08823529411764706,1,0,[1.],0.0,0.0,2.2,2
645,H30058,H,297.7,309.4,1608,30.2,135,0,137073.0,0.004714318,False,False,False,False,0,False,0,False,11.699999999999989,5.085516808042727,0.0839030453697949,1,0,[1.],0.0,0.0,2.25,0
646,L47825,L,297.7,309.4,1392,44.1,140,0,137074.0,0.008434303,False,False,False,False,0,False,0,False,11.699999999999989,6.4286522148916125,0.10050251256281408,1,0,[1.],0.0,0.0,2.3333333333333335,1
647,M15506,M,297.7,309.4,1461,43.7,142,0,137075.0,0.007130999,False,False,False,False,0,False,0,False,11.699999999999989,6.686113729186303,0.09712722298221614,1,0,[1.],0.0,0.0,2.3666666666666667,2
648,L47827,L,297.7,309.3,1559,36.9,145,0,137076.0,0.007123504,False,False,False,False,0,False,0,False,11.600000000000023,6.024410933081998,0.09294871794871795,1,0,[1.],0.0,0.0,2.4166666666666665,1
649,H30062,H,297.7,309.3,1400,48.9,147,0,137077.0,0.004485376,False,False,False,False,0,False,0,False,11.600000000000023,7.169337103361609,0.10492505353319058,1,0,[1.],0.0,0.0,2.45,0
650,M15509,M,297.7,309.2,1732,28.8,152,0,137078.0,0.004221844,False,False,False,False,0,False,0,False,11.5,5.223751178133836,0.08770917484131564,1,0,[1.],0.0,0.0,2.533333333333333,2
651,L47830,L,297.6,309.2,1611,33.1,155,0,137079.0,0.005195489,False,False,False,False,0,False,0,False,11.599999999999966,5.58426013195099,0.09615384615384616,1,0,[1.],0.0,0.0,2.5833333333333335,1
652,L47831,L,297.6,309.1,1503,38.9,157,0,137080.0,0.005492816,False,False,False,False,0,False,0,False,11.5,6.122808671065033,0.10438829787234043,1,0,[1.],0.0,0.0,2.6166666666666667,1
653,L47832,L,297.7,309.2,1391,44.5,159,0,137081.0,0.005492202,False,False,False,False,0,False,0,False,11.5,6.482301811708032,0.11422413793103449,1,0,[1.],0.0,0.0,2.65,1
654,L47833,L,297.8,309.3,2015,20.1,161,0,137082.0,0.005126626,False,False,False,False,0,False,0,False,11.5,4.241438894125039,0.0798611111111111,1,0,[1.],0.0,0.0,2.683333333333333,1
655,L47834,L,297.8,309.2,1683,30.9,163,0,137083.0,0.010770953,False,False,False,False,0,False,0,False,11.399999999999977,5.446088595664468,0.09679334916864608,1,0,[1.],0.0,0.0,2.716666666666667,1
656,L47835,L,297.7,309.1,1435,38.8,165,0,137084.0,0.004759511,False,False,False,False,0,False,0,False,11.400000000000034,5.830767619646036,0.1149025069637883,1,0,[1.],0.0,0.0,2.75,1
657,M15516,M,297.7,309.1,1732,28.1,167,0,137085.0,0.01163037,False,False,False,False,0,False,0,False,11.400000000000034,5.096785003665306,0.09636468551644548,1,0,[1.],0.0,0.0,2.783333333333333,2
658,L47837,L,297.7,309.2,1365,58.6,170,0,137086.0,0.01180455,False,False,False,False,0,False,0,False,11.5,8.376688658498272,0.12445095168374817,1,0,[1.],0.0,0.0,2.8333333333333335,1
659,L47838,L,297.7,309.1,1562,36.8,172,0,137087.0,0.00509541,False,False,False,False,0,False,0,False,11.400000000000034,6.01964603623416,0.11004478566858605,1,0,[1.],0.0,0.0,2.8666666666666667,1
